text,in_reply,is_sarcastic
@renatalorrainee Kkkkkkkkkkkkkk igualzinho mesmo #sqn,"@WillAlmeida666 Ela perguntou se o jogo estava sendo aqui no Martins Pereira, pq o estádio é igual. Mas é lá no Maracanã kkkkkkkkkkkkkk",1
"@linee_criss Nutella Hem, tremendo para esse mamãozinho de prova haha #sqn",To com medo da regimental real 😢😩,1
"@SenadorKajuru lá vem as idéias ""geniais"".....#SQN",Kajuru defende Imposto de Renda mais alto para os mais ricos - O Documento— ESSE BRASIL TODOS QUEREM!!! https://t.co/zuixuCzWJA,1
A semana começou ótima! #sqn,,1
@Elainehellok @erick_campos Ownnnn!!! Obrigada! Ganhei os sapatos de presente e não resisti. Tive que fotografar. Detesto foto! #sqn 🤪😂,@ElaineResende17 @erick_campos Ou que sapatos lindos 😍e seus pés são perfeitos 😘,1
@exame Bastião da verdade #sqn,"Moro me garantiu que não houve desvio de conduta, afirma Joice https://t.co/o8mqaNYSL8",1
"RT @NavajoXavier: ENFIM SEGUNDA-FEIRA!
#SQN https://t.co/JDGXlvRVYy",,1
Brigadeiro pode! #sqn https://t.co/jg0OXArcjR,,1
"@PapatitulosPSC Isso aí, milhonáryos. Tira presida, bota metade ""do melhor elenco do Brasil pra rua"" e trás o troco de nata, pfv. #sqn
😂😂😂",Reunião do conselho deliberativo do Paysandu terminou agora a pouco e alguns conselheiros pediram a renúncia do Presidente Ricardo GP. A idéia é que uma junta de Grandes Bicolores assumam o clube até o final do ano. Vamos aguardar!,1
"Isso aí, milhonáryos. Tira presida, bota metade ""do melhor elenco do Brasil pra rua"" e trás o troco de nata, pfv. #sqn
😂😂😂 https://t.co/872S370hwe",,1
@JornalOGlobo Adoro esses 3 ... #SQN https://t.co/nx1vwbCXxR,"Força-tarefa divulgou nota para rebater a reportagem, dizendo que “seus membros foram vítimas de ação criminosa de um hacker"". https://t.co/65lyoSDGJO",1
"Meu coração argentino, incurável (diria Borges), continua esperando a mobilização popular.
Anos de sociologia gritam motivos, lembram dos silêncios: Maio de 2017. Abril de 2018. 
Sigo-me perguntando (#sqn) qual é o jogo dos partidos políiticos nessa renuncia a mobilizar",,1
"@DanielleCassimi Tudo limpa, né? Lavar ou passar o pano... #sqn em nossa republiqueta...",Jornal Nacional iniciou a operação passa pano a jato🤣🤣🤣 #VazaJato #MoroCriminoso #LulaLivre,1
"@CarlosBolsonaro Curioso para ouvir o @reinaldoazevedo 😂😂
Aquele que é um defensor ferrenho da CF. #sqn","É impressão minha, ou só no Brasil, uma imprensa utiliza uma invasão ilegal de algo privado, ignorando a invalidade judicial e ilegalidade, mas não se importa em divulgar, com o único intuito de queimar o governo Bolsonaro e favorecer o sistema? Acho que já vi isso antes!",1
@MarianaGSell O casal grudinho eh tipo que nem eu e o Flávio! #sqn 😂,@MarianaGSell 😂😂😂😂😂😂😂😂,1
Já sai o Moro&amp;Dallagnol S01E02? #VazaJato #MoroCriminoso #LuLalivre #EuApoioaLavaJato #SQN,,1
"@BlogdoNoblat MAM aquele da decisão, na véspera do recesso do STF, de soltar todos os presos em segunda instância! Esse a gente confia...#SQN","Diálogos vazados prejudicam Moro como candidato ao STF, diz Marco Aurélio
Ministro do Supremo diz a VEJA que tem dúvidas até mesmo sobre a permanência do ex-juiz como ministro da Justiça do governo Bolsonaro https://t.co/rTfQjsCwdg https://t.co/bGeSx80L3M",1
"@zehdeabreu @UOLNoticias @UOL Vê assim pq 🌶🌶 no 👌🏼 dos outros é 🍹 ñ é?Se fosse no 👌🏼 dele ou dos seus,certamente protestaria diante dos desmandos!
Fariseu!
Uma pena,pois em q pese as reservas q tenho c/ ele, já votei e até estava admirando o contemporizador q ele parecia ser, #sqn, ele é vil mesmo! 🤮@FHC","Grande canalha!!!
FHC vê ‘tempestade em copo d’água’ no vazamento de conversas de Sérgio Moro https://t.co/8WOsyIQuDA via @UOLNoticias @UOL",1
Angra bombando nos fones aqui enquanto finalizo as configurações do post no WP. Sempre tem que revisar novamente o texto no final de acordo com as recomendações de SEO do plugin. A sensação de que acabou o artigo #sqn,,1
"RT @bgabrieell: O desespero é grande do ""verdadeiro grupo criminoso"" constataram até um Hacker.  #MoroCriminoso #SQN #EuApoioaLavaJato #Dep…",,1
"Jornalista @Oinegue julgando o Lula: ""cometeu vários crimes""  Jornalista isento tá aí #sqn",,1
@jrguzzofatos Pensava que era só os ptstas que defendem bandidos kkk #sqn,"A clonagem do telefone do ministro Sérgio Moro é apenas um episódio a mais na única disputa de verdade que existe hoje no Brasil: a guerra para derrubar Moro, liquidar a Lava Jato, soltar Lula, sabotar o governo e devolver o país  aos ladrões - centrão, PT, empreiteiras. Só isso.",1
@guizaokemen @Uber_Brasil Padrão. Igual na Suécia né? #sqn,"Estou em um @Uber_Brasil, corrida do aeroporto pra casa que demora 1 hora máximo, depois de 40 min andando vi que ainda falta 55 min pra chegar, ele vira e fala “rua xxx é em pinheiros né?”
Pqp o cara ignorou o gps o tempo todo, eu moro em São Caetano.
Ps: eu estava dormindo",1
"Dia dos namorados chegando, ainda dá tempo de encontrar o amor da sua vida, pra comemorar essa data juntos. #SQN Mentira, esse ano já era.... Kkkk",,1
"O desespero é grande do ""verdadeiro grupo criminoso"" constataram até um Hacker.  #MoroCriminoso #SQN #EuApoioaLavaJato #DeportaGreenwald #SomosTodosMoro #EuApoioaLatoJato 
#LavaJatoOrgulhoNacional",,1
@aninhanebiass @euWillianBonner Ah não véi kkkkkkkkkkkkk daqui uns dias sou eu fazendo isso #sqn,@euWillianBonner @heyvitorialuiza eu todinha te ligando chorando kkkkkkkkkkkkkkk,1
@roxmo Ele é negro sim...a luz que está muito forte. Normal #sqn,O mundo dá voltas https://t.co/p5KQRmkGo3,1
Essa me pegou de surpresa mesmo... #sqn https://t.co/DdGrjLhAag,,1
@ggreenwald Até porque em outro país o @ggreenwald não conseguiria publicar os trambiques de vocês né Kkkkkkkkkkkkk  #Sqn,Interesting trending topics in Brazil - quite reflective of the mood here: https://t.co/BFD834czeo,1
@diImabr Chateou foi!? Tadinho desse rato! #SQN,"Quando se tem culpa no cartório, os ratos fogem! #MoroCriminoso  https://t.co/jAtsOAePOf",1
"☂️ + 🧥 + 🚙🚗🚌 = São Paulo #sqn
Trabalhando de blazer, choveu e trânsito na hora de voltar pra casa, já não são mais privilégios de Sampa. Terá Vitória se tornando uma metrópole?! 😲 em Vitória, Brazil https://t.co/cceFuMWxoI",,1
"Aquele pagodinho maroto no uber, curto muito #sqn",,1
Vazou o audio deles mandando prender bandido e acelerando o processo? E isso é ruim 😂😂😂 #sqn https://t.co/TSu1cxGb1U,,1
Twitou o grande filósofo da modernidade e de confiança #sqn https://t.co/y4W308GB9q,,1
"Uia, que surpresa! #SQN https://t.co/KitR0RAMgn",,1
@folha Tadinho........#Sqn #euapoioalavajato #LavaJatoOrgulhoNacional,"Advogados do ex-presidente divulgaram comunicado em que pedem 'o restabelecimento urgente da liberdade plena de Lula'

https://t.co/stZpsmHdHx",1
Queria jogar Pokémon e esquecer que tenho dissertação kkkkk 🥺 #sqn,"Amanhã tem E3 da Nintendo e vamos passar vontade querendo um Switch, sim, ou claro?! E shallow now.",1
@exame Essa tem crédito #sqn,"Moro me garantiu que não houve desvio de conduta, afirma Joice https://t.co/o8mqaNYSL8",1
"@dilmabr Universidade para todos! Carpinteiro, costureira, gari, contínuo, vendedor de tapioca... todos merecem universidade! #sqn (Já ouviu falar em curso profissionalizante?) Universidade é para aqueles que precisam de especialização para exercer sua profissão. Para todos é piada...","Lei de Cotas
UNIVERSIDADE PARA TODOS
Entre 2012 e 2016, mais 39% de estudantes pretos, pardos e indígenas nas instituições federais de ensino.
Leia no link a seguir:
https://t.co/l0skGub0kO https://t.co/Rqyvo40yLJ",1
"RT @Analu_Y7: @UOL Quem tem bandido de estimação mesmo, bozominions?
Já estão até fazendo coleção!
Dá até para lançar um álbum de figurinha…",,1
"Twitter de blogueirinha que fala né, #sqn 🤣",,1
"#VazaJato

Moro heroizão #sqn

#euavisei https://t.co/1hxuqDG1Ke",,1
@lelispatricia Homens que adoram um debate #sqn,Esse governo é feito por “homens de coragem”... https://t.co/KhzCH8i77a,1
"@UOL Quem tem bandido de estimação mesmo, bozominions?
Já estão até fazendo coleção!
Dá até para lançar um álbum de figurinhas!😂😂😂😂
#EuApoioaLavaJato #SQN
#MoroCriminoso","Mensagens abrem margem para suspender decisões de Moro, dizem especialistas https://t.co/X7W2xNDnar",1
@VEJA Falou a integridade em pessoa #sqn Sérgio Moro é patrimônio nacional e vai sentar na tua cadeira aí sim senhor!!!!! 💚💛,"Diálogos vazados prejudicam Moro como candidato ao STF, diz Marco Aurélio https://t.co/1iNVcuxWx1",1
"Então, Sr. Juíz

Um peso, duas medidas???

#SQN https://t.co/uR1RbswL5C",,1
"@cynaramenezes 👏👏👏👏
Esse sujeito é um gênio. #sqn","""colocado em CHeque"". deve ser do queiroz esse cheque https://t.co/IEcd5e7Gc5",1
AGORA FOMOS SURPREENDIDOS NOVAMENTE...#SQN https://t.co/vnXo1g5uoC,,1
"RT @SydeTwoNine: @fredtalks_ Desde que o garoto se foi embora, vivemos tempos de paz finalmente!
#sqn #varandasout",,1
@reinaldoazevedo @UOLNoticias @UOL Tudo rabula .... kkkkkkkkkkkk #SQN,Cerca de 400 advogados pedem afastamento de membros da Lava Jato https://t.co/7qBPWQKTJI via @UOLNoticias @UOL,1
"@mutantpatrol @awkwardlayz acho q ele não estava criticando 
estava mostrando a superioridade brasileira 
#sqn",o brasileiro gosta tanto de chupar saco de estrangeiro que quer comparar até movimentos artísticos diferentes https://t.co/OKxbHXEFBS,1
sair do centro as 18h 🔝 #sqn,,1
"@mariadorosario @LulaOficial Meu Deus como vc é boazinha, #SQN KKKKKKKKKKKKKK","Madureira, reforça que não queremos que apliquem ao Moro e Dallagnol o que eles fizeram com @LulaOficial. Defendemos que as denúncias sejam apuradas e sejam punidos quando o processo estiver transitado e julgado, dentro da lei. #MoroCriminoso",1
@UOLNoticias Imagino que as conversas são normais e íntimas assim como com os advogados de defesa. #SQN,"Deltan: ação hacker foi criminosa, e conversa entre MP e juízes é ""normal"" https://t.co/YX9SaTDiPz",1
@exame Podemos ficar tranquilos agora 😂 #sqn,"Moro me garantiu que não houve desvio de conduta, afirma Joice https://t.co/o8mqaNYSL8",1
É tipo os @CorreiosBR #sqn https://t.co/jV7bGLYuy6,,1
"RT @alsndrte: @LuSapori Pega fogo gabaret! 🤣🤡

#MoroCriminoso #EuApoioTheIntercept #VazaJato #DeportaGreenwald #Sqn",,1
"@fredtalks_ Desde que o garoto se foi embora, vivemos tempos de paz finalmente!
#sqn #varandasout","- Rafael Barbosa agredido pelo presidente da SAD do Portimonense
- Miguel Leite (vogal CD) agredido na tribuna do Bessa
- Miguel Albuquerque e esposa agredidos no Dragão Caixa
- tentativa de agressão aos jogadores do #FutsalSCP junto ao Multidesportivo

Ninguém nos respeita. 🤷‍♂️",1
@BykersFree @UOL Pensava que era só os ptstas que defendem bandidos kkk #sqn,"@UOL Cara, se Toffoli, que nunca passou em nenhum concurso, chegou a presidente do STF, não vai ser uma mensagem, sobre a necessidade de se prender bandidos do colarinho branco, que vai manchar a carreira de um magistrado...",1
"Rolê: Seu ex peguete com outro ex peguete, com outro amigo de ambos que vc deu match no Tinder! 😆 Amo a minha cidade... #sqn",,1
É muito amor por esse papaiê 🥰 mamãe fica com ciúme! #sqn #meusamores😍 @rnetto84 https://t.co/p8BMgVjqOz,,1
Mas consegui levar o Kaneda mecânico ao menos pra ver o problema de freio. Andar de moto sem freio traseiro é uma delícia #sqn,,1
"Gramado e as fitinhas “do Bonfim” #SQN
-
-
-
-
-
#gramado #terraboa #turismo #god #life 
#work #serragaucha #working #eles #u em Gramado - Serra Gaúcha/RS https://t.co/yYjzsMeUq7",,1
"@exame Se ele te garantiu ....
#sqn
#VazaJato https://t.co/ZmIwk1cAe4","Moro me garantiu que não houve desvio de conduta, afirma Joice https://t.co/o8mqaNYSL8",1
"@C_Henrique_R_L Pega fogo gabaret! 🤣🤡

#MoroCriminoso #EuApoioTheIntercept #VazaJato #DeportaGreenwald #Sqn","O que este cidadão fez foi grave! Adquiriu documentos hackeados de um ministro de estado para tentar imputar um crime que não existiu.

#DeportaGreenwald https://t.co/PFZFePfPdr",1
"RT @belutti: Valeu, @Haddad_Fernando 👏🏻👏🏻👏🏻 #Gênio #SQN http://t.co/3eQmE7cA0P",,1
RT @Luciana98723611: @Estadao @EstadaoPolitica Mas que maravilha!!! Pense num país sério o nosso... #SQN,,1
@jandira_feghali Tá pensa numa coisa fácil #sqn 😂😂😂😂😂😂😂,,1
@erikpunjab Tudo o que ela diz é verdade absoluta. #SQN #VazaJato #FarsaJato #MoroGate #VazaMoro,"Se plagiária, a atriz porn Rainha do Centrão disse, então tá certo https://t.co/HNPezziiab",1
@J_LIVRES Bobinha... #sqn,HAHAHAHAHAHAHAHA https://t.co/96mrFxIHke,1
"@escudeiro_leo Muito igual, é verdade #sqn kkkkkkkkkkkkkkkkkkkkkkkkk","""Não vejo futebol feminino por causa da qualidade""
Amigo, você vê Brasileirão",1
Nessa vibe. #sqn kkkkkkkk https://t.co/owE2GbGvpN,,1
"Gente como #MoroCriminoso está entre os principais tts , vamos dar uma folga e não escrever mais #MoroCriminoso. Pq afinal o #MoroCriminoso não merece, né gente... #SQN. É #MoroCriminoso e #LulaLivre . https://t.co/8enrJKINas",,1
"@denilsonshow Copa do Brasil
Segue tabela
São Paulo x Corinthians
Santos x Ponte Preta
Vasco x Botafogo
Fluminense x Vitoria 
Kkkkkkkk
#SQN",Vou mandar o papo: São Paulo não tá jogando bem. Sem esse papinho de jogo equilibrado... não foi não.,1
Justiça imparcial? #SQN https://t.co/kgvY1hrcWf,,1
@Estadao “Parabéns” aí Rio! Vcs estão bem na foto hein! #sqn,"Por superlotação, Rio terá de liberar adolescentes infratores https://t.co/fXHsdGUbwZ",1
Justiça imparcial? #SQN #EuAvisei #MoroParcial https://t.co/1v31GaC9U9,,1
@nathwm_ Morro de dó. #sqn,@gabrielgbl_b kkkkkkkkkk to doentinho po,1
Mais um herói  #sqn desmascarado,,1
"@SerieAdoBrasil Nossa, que legal! #SQN","Mulheres dançando aleatoriamente para recepcionar a seleção feminina que acaba de chegar em Montpellier, palco do segundo jogo que será contra a Austrália, 13/06 às 13 horas. https://t.co/uKHR8z2wS3",1
@UOLNoticias Até porque a Joice merece toda confiança #sqn,"'Moro me garantiu que não houve desvio de conduta', afirma Joice https://t.co/k7KUCycKfP",1
"AI x ONU, célula-tronco #sqn, ""bem-estar"" #sqn, urna eletrônica #sqn, Trump x nutrição, #meusPodcastsReunidos 
https://t.co/vcbLNVWFSv via @PodcastAddict https://t.co/juMtRTk7Ke",,1
"@CarlosBolsonaro @moura_101 @SF_Moro Ei Carlinhos ainda por aqui, tentando justificar o injustificável tsc tsc tsc, desse jeito vai pirar hein?! Oh, fica tranquilo, vocês não têm culpa não é?? Então sem problemas! #SQN hahahahahahahahahahahah, que gostoso ver você desesperadooooo!!!","O @moura_101 explica a invasão de hacker ao celular de @SF_Moro . Quem não entender as diferenças de alguns casos em discussão depois desta exposição, é melhor fazer a dieta integral de alimentação do catraca livre. https://t.co/isgOjtYc0e",1
"@exame Ah bom. Então vamos deixar pra lá kkkkk #sqn
#VazaJato 
#MoroCriminoso
#LULALIVRE 
#EuApoioTheIntercept 
#VazaMoro 
#VazaDeltan","Moro me garantiu que não houve desvio de conduta, afirma Joice https://t.co/o8mqaNYSL8",1
"@val_vgi o meu também!!!

#sqn",,1
Parece que um crime muito grave foi constatado nesse vazamento: O próprio vazamento. #MoroCriminoso #SQN #EuApoioaLavaJato,,1
"@robsondl A que ponto chegamos... Juiz federal e procurador de justiça combatendo a corrupção, que absurdo #LavaJato #sqn",Sempre achei aquele diagrama feito num powerpoint de quinta categoria a maior falcatrua.,1
"Volta não, melhor se mudar para um país que valoriza seus valores. Nem digo Venezuela e Cuba pra não ficar batido. Vai para a China. Lá se respeita o meio-ambiente, liberdade de expressão e direitos humanos #Sqn https://t.co/XBjShxt4T1",,1
"@jandira_feghali Nenhuma emplacou! Essa esquerda é ""poderosa"" #SQN ... Também a CANHÃO convocando...🤣🤣🤣🤣🤣🤣🤣🤣","A hashtag que melhor define a operação de Moro por debaixo dos panos e seu escândalo envolvendo procuradores é a #LavaJatoDeTaubaté

#EuApoioTheInterceptBR
#TragoVerdades",1
Vamos entender que isso seria para todos? #sqn https://t.co/EdMt9powOe,,1
"Acusações: ser gay e casado com um deputado do PSOL. GRAVÍSSIMAS #SQN
#VazaJato 
#EuApoioTheIntercept 
#MoroCriminoso https://t.co/dM6y56fFOU",,1
Eu AAAAAMMMO #SQN quando to sozinha em casa e começa a cair tempestade de raios!,,1
"TODOS os membros tenham desativaram as contas e, assim, perderam a oportunidade de desmarcar o @TheInterceptBr #sqn? E por que Dallagnol avisa que deletou tudo seu só agora que soube pelo Telegram que pode solicitar copia integral dos seus dados na nuvem? @MPF_PGR @jcarloscr https://t.co/UhXLvGUMjk",,1
"Hoje é feriado e eu acordei cedo!
Que bom né?
#sqn 
#QuintaDetremuraSDV",,1
RT @woodstock_59: Acabou a mamata. #sqn https://t.co/Z3Mx1TwfNr,,1
Acabou a mamata. #sqn https://t.co/Z3Mx1TwfNr,,1
"@Elizabe52249480 @GIKALINA @BandNews Palmas para nossa justiça. 😝
 #SQN",@uanlili @GIKALINA @BandNews Mais infelizmente os canalhas do STF não julgar os políticos aguardam o processo prescrever e chamam isso de justiça,1
@Aline_lfa @mariosabinof Pensava que era só os ptstas que defendem bandidos kkk #sqn,"@mariosabinof Aliás, quem disse que existiu esse diálogo. Que provem.",1
"Acho que posso oficialmente declarar aberto o período de férias, que Deus nos ajude! #fériasporra #sqn #terminarotcc https://t.co/bNny08IplE",,1
Fico eh muito puto quando acho que ao acordar o telefone estará recarregado. #sqn,,1
